zipFile,entryPath,entryType,reason,compressedBytes,uncompressedBytes,recommendation
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Default/Storage/ext/ihmafllikibpmigkcoadcmckbfhibefp/def/Shared Dictionary/cache/index-dir/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Default/Storage/ext/ihmafllikibpmigkcoadcmckbfhibefp/def/Shared Dictionary/cache/index-dir/the-real-index,file,browser_profile_or_cache,32,48,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Default/Storage/ext/ihmafllikibpmigkcoadcmckbfhibefp/def/Shared Dictionary/db,file,browser_profile_or_cache,887,45056,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Default/Storage/ext/ihmafllikibpmigkcoadcmckbfhibefp/def/Shared Dictionary/db-journal,file,browser_profile_or_cache,2,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Default/Sync Data/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Default/Sync Data/LevelDB/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Default/Sync Data/LevelDB/000003.log,file,browser_profile_or_cache,92,118,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Default/Sync Data/LevelDB/CURRENT,file,browser_profile_or_cache,15,16,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Default/Sync Data/LevelDB/LOCK,file,browser_profile_or_cache,2,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Default/Sync Data/LevelDB/LOG,file,browser_profile_or_cache,204,389,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Default/Sync Data/LevelDB/MANIFEST-000001,file,browser_profile_or_cache,43,41,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Default/Sync Data/Logs/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Default/Sync Data/Logs/sync_diagnostic.log,file,browser_profile_or_cache,411,2767,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Default/Top Sites,file,browser_profile_or_cache,497,20480,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Default/Top Sites-journal,file,browser_profile_or_cache,2,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Default/trusted_vault.pb,file,browser_profile_or_cache,86,84,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Default/Vpn Tokens,file,browser_profile_or_cache,523,28672,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Default/Vpn Tokens-journal,file,browser_profile_or_cache,2,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Default/Web Data,file,browser_profile_or_cache,8303,227328,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Default/Web Data-journal,file,browser_profile_or_cache,2,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Default/WebStorage/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Default/WebStorage/QuotaManager,file,browser_profile_or_cache,946,40960,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Default/WebStorage/QuotaManager-journal,file,browser_profile_or_cache,336,16928,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Default/Workspaces/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Default/Workspaces/Logs/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Domain Actions/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/EADPData Component/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Edge Data Protection Lists/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Edge Entity Extraction/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Edge Notifications/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Edge Shopping/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Edge Sidebar/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Edge Signal Triggers/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Edge Wallet/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Edge3pSerp/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/EdgeArbitration/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/EdgeLanguageDetectionModel/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/extensions_crx_cache/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/extensions_crx_cache/metadata.json,file,browser_profile_or_cache,15,13,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/FirstLaunchAfterInstallation,file,browser_profile_or_cache,2,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/FirstPartySetsPreloaded/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/GPUPersistentCache/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/GPUPersistentCache/DawnGraphiteCache/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/GPUPersistentCache/DawnGraphiteCache/QFRPRRKRKWZNTFMPUJZIPW2HOZ5QE2WL/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/GPUPersistentCache/DawnGraphiteCache/QFRPRRKRKWZNTFMPUJZIPW2HOZ5QE2WL/cache.db,file,browser_profile_or_cache,71,4096,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/GPUPersistentCache/DawnGraphiteCache/QFRPRRKRKWZNTFMPUJZIPW2HOZ5QE2WL/cache.db-wal,file,browser_profile_or_cache,369,12392,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/GPUPersistentCache/DawnGraphiteCache/QFRPRRKRKWZNTFMPUJZIPW2HOZ5QE2WL/cache.journal,file,browser_profile_or_cache,2,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/GrShaderCache/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/GrShaderCache/data_0,file,browser_profile_or_cache,38,8192,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/GrShaderCache/data_1,file,browser_profile_or_cache,307,270336,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/GrShaderCache/data_2,file,browser_profile_or_cache,36,8192,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/GrShaderCache/data_3,file,browser_profile_or_cache,38,8192,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/GrShaderCache/index,file,browser_profile_or_cache,309,262512,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/hyphen-data/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Last Browser,file,browser_profile_or_cache,88,120,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Last Version,file,browser_profile_or_cache,15,13,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Local State,file,browser_profile_or_cache,4770,9680,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/MEIPreload/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Nurturing/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Nurturing/campaign_history,file,browser_profile_or_cache,585,20480,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Nurturing/campaign_history-journal,file,browser_profile_or_cache,2,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/OriginTrials/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/PKIMetadata/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/RecoveryImproved/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Safe Browsing/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/SafetyTips/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/ShaderCache/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/ShaderCache/data_0,file,browser_profile_or_cache,38,8192,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/ShaderCache/data_1,file,browser_profile_or_cache,307,270336,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/ShaderCache/data_2,file,browser_profile_or_cache,36,8192,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/ShaderCache/data_3,file,browser_profile_or_cache,38,8192,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/ShaderCache/index,file,browser_profile_or_cache,308,262512,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/SmartScreen/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/SmartScreen/RemoteData/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/SmartScreen/RemoteData/customSettings,file,browser_profile_or_cache,49,47,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/SmartScreen/RemoteData/customSettings_F95BA787499AB4FA9EFFF472CE383A14,file,browser_profile_or_cache,37,35,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/SmartScreen/RemoteData/edgeSettings,file,browser_profile_or_cache,20,18,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/SmartScreen/RemoteData/edgeSettings_2.0-0,file,browser_profile_or_cache,544,3552,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Speech Recognition/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Subresource Filter/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Subresource Filter/Unindexed Rules/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Trust Protection Lists/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/TrustTokenKeyCommitments/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Typosquatting/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Variations,file,browser_profile_or_cache,76,86,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Web Notifications Deny List/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/Well Known Domains/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/WidevineCdm/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/WorkspacesNavigationComponent/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0851-edge-profile-1781908340366/ZxcvbnData/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/Affiliation Database,file,browser_profile_or_cache,939,53248,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/Affiliation Database-journal,file,browser_profile_or_cache,2,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/arbitration_service_config.json,file,browser_profile_or_cache,4197,20740,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/blob_storage/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/blob_storage/49cdee70-8448-4542-af6a-3c111c46ff49/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/Cache/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/Cache/Cache_Data/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/Cache/Cache_Data/data_0,file,browser_profile_or_cache,153,45056,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/Cache/Cache_Data/data_1,file,browser_profile_or_cache,598,270336,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/Cache/Cache_Data/data_2,file,browser_profile_or_cache,36,8192,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/Cache/Cache_Data/data_3,file,browser_profile_or_cache,13530,4202496,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/Cache/Cache_Data/f_000001,file,browser_profile_or_cache,514271,682503,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/Cache/Cache_Data/index,file,browser_profile_or_cache,345,262512,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/Cache/No_Vary_Search/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/Cache/No_Vary_Search/journal.baj,file,browser_profile_or_cache,6,4,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/Cache/No_Vary_Search/snapshot.baf,file,browser_profile_or_cache,13,20,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/ClientCertificates/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/ClientCertificates/LOCK,file,browser_profile_or_cache,2,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/ClientCertificates/LOG,file,browser_profile_or_cache,2,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/Code Cache/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/Code Cache/js/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/Code Cache/js/0037b0bfc5544257_0,file,browser_profile_or_cache,183,231,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/Code Cache/js/04fff67e10b9b849_0,file,browser_profile_or_cache,181,234,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/Code Cache/js/11f46dda549fcb46_0,file,browser_profile_or_cache,170,220,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/Code Cache/js/1ae64edfe02bc958_0,file,browser_profile_or_cache,165,214,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/Code Cache/js/2a8a6f695a3ff316_0,file,browser_profile_or_cache,207,303,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/Code Cache/js/2bc072ffca36f491_0,file,browser_profile_or_cache,165,214,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/Code Cache/js/2cca9bc741a6516d_0,file,browser_profile_or_cache,211,306,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/Code Cache/js/2f169140aeb931d0_0,file,browser_profile_or_cache,172,223,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/Code Cache/js/3050f10406d011d9_0,file,browser_profile_or_cache,175,226,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\ozmosis-repo\ozmosis-v0_85_3_3.zip,_development-files/v0853-capture-edge-profile-1781951950625/Default/Code Cache/js/3bb3b608ca7dc055_0,file,browser_profile_or_cache,179,233,exclude_from_future_zip
