itemId,sourceFile,contentBankKey,routeKey,moduleKey,categoryId,taskType,answerMode,responseSurface,status,reviewOnly,normalPracticeEligible,normalAutoGradedPracticeEligible,activeB1Evidence,v02ApplyGateStatus,productionFlag,quarantineFlag,sourceRowId,targetFamily,reviewGroup,targetId,variantFamilyId,supportPolicy,evidenceType,sourceCleanupBatch,feedbackCleanupBatch,missingMetadataFields,metadataRiskLevel,recommendedManifestAction
v080149_cat05_wortschatz_cat05_w_047,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat05-w-047,CAT05-wortschatz-cat05_w_047,CAT05-wortschatz-cat05_w_047,CAT05-cat05_w_047,CAT05-wortschatz-cat05_w_047,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_048,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,,,,true,,false,false,cat05-w-048,CAT05-wortschatz-cat05_w_048,CAT05-wortschatz-cat05_w_048,CAT05-cat05_w_048,CAT05-wortschatz-cat05_w_048,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_049,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-049,CAT05-wortschatz-cat05_w_049,CAT05-wortschatz-cat05_w_049,CAT05-cat05_w_049,CAT05-wortschatz-cat05_w_049,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_050,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-050,CAT05-wortschatz-cat05_w_050,CAT05-wortschatz-cat05_w_050,CAT05-cat05_w_050,CAT05-wortschatz-cat05_w_050,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_051,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-051,CAT05-wortschatz-cat05_w_051,CAT05-wortschatz-cat05_w_051,CAT05-cat05_w_051,CAT05-wortschatz-cat05_w_051,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_052,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-052,CAT05-wortschatz-cat05_w_052,CAT05-wortschatz-cat05_w_052,CAT05-cat05_w_052,CAT05-wortschatz-cat05_w_052,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_053,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-053,CAT05-wortschatz-cat05_w_053,CAT05-wortschatz-cat05_w_053,CAT05-cat05_w_053,CAT05-wortschatz-cat05_w_053,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_054,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-054,CAT05-wortschatz-cat05_w_054,CAT05-wortschatz-cat05_w_054,CAT05-cat05_w_054,CAT05-wortschatz-cat05_w_054,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_055,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-055,CAT05-wortschatz-cat05_w_055,CAT05-wortschatz-cat05_w_055,CAT05-cat05_w_055,CAT05-wortschatz-cat05_w_055,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_056,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-056,CAT05-wortschatz-cat05_w_056,CAT05-wortschatz-cat05_w_056,CAT05-cat05_w_056,CAT05-wortschatz-cat05_w_056,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_057,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-057,CAT05-wortschatz-cat05_w_057,CAT05-wortschatz-cat05_w_057,CAT05-cat05_w_057,CAT05-wortschatz-cat05_w_057,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_058,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-058,CAT05-wortschatz-cat05_w_058,CAT05-wortschatz-cat05_w_058,CAT05-cat05_w_058,CAT05-wortschatz-cat05_w_058,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_059,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-059,CAT05-wortschatz-cat05_w_059,CAT05-wortschatz-cat05_w_059,CAT05-cat05_w_059,CAT05-wortschatz-cat05_w_059,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_060,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-060,CAT05-wortschatz-cat05_w_060,CAT05-wortschatz-cat05_w_060,CAT05-cat05_w_060,CAT05-wortschatz-cat05_w_060,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_061,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-061,CAT05-wortschatz-cat05_w_061,CAT05-wortschatz-cat05_w_061,CAT05-cat05_w_061,CAT05-wortschatz-cat05_w_061,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_062,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-062,CAT05-wortschatz-cat05_w_062,CAT05-wortschatz-cat05_w_062,CAT05-cat05_w_062,CAT05-wortschatz-cat05_w_062,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_063,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-063,CAT05-wortschatz-cat05_w_063,CAT05-wortschatz-cat05_w_063,CAT05-cat05_w_063,CAT05-wortschatz-cat05_w_063,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_064,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-064,CAT05-wortschatz-cat05_w_064,CAT05-wortschatz-cat05_w_064,CAT05-cat05_w_064,CAT05-wortschatz-cat05_w_064,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_065,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-065,CAT05-wortschatz-cat05_w_065,CAT05-wortschatz-cat05_w_065,CAT05-cat05_w_065,CAT05-wortschatz-cat05_w_065,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_066,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-066,CAT05-wortschatz-cat05_w_066,CAT05-wortschatz-cat05_w_066,CAT05-cat05_w_066,CAT05-wortschatz-cat05_w_066,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_067,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-067,CAT05-wortschatz-cat05_w_067,CAT05-wortschatz-cat05_w_067,CAT05-cat05_w_067,CAT05-wortschatz-cat05_w_067,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_068,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-068,CAT05-wortschatz-cat05_w_068,CAT05-wortschatz-cat05_w_068,CAT05-cat05_w_068,CAT05-wortschatz-cat05_w_068,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_069,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-069,CAT05-wortschatz-cat05_w_069,CAT05-wortschatz-cat05_w_069,CAT05-cat05_w_069,CAT05-wortschatz-cat05_w_069,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_070,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-070,CAT05-wortschatz-cat05_w_070,CAT05-wortschatz-cat05_w_070,CAT05-cat05_w_070,CAT05-wortschatz-cat05_w_070,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_071,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-071,CAT05-wortschatz-cat05_w_071,CAT05-wortschatz-cat05_w_071,CAT05-cat05_w_071,CAT05-wortschatz-cat05_w_071,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_072,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-072,CAT05-wortschatz-cat05_w_072,CAT05-wortschatz-cat05_w_072,CAT05-cat05_w_072,CAT05-wortschatz-cat05_w_072,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_073,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-073,CAT05-wortschatz-cat05_w_073,CAT05-wortschatz-cat05_w_073,CAT05-cat05_w_073,CAT05-wortschatz-cat05_w_073,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_074,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-074,CAT05-wortschatz-cat05_w_074,CAT05-wortschatz-cat05_w_074,CAT05-cat05_w_074,CAT05-wortschatz-cat05_w_074,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_075,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-075,CAT05-wortschatz-cat05_w_075,CAT05-wortschatz-cat05_w_075,CAT05-cat05_w_075,CAT05-wortschatz-cat05_w_075,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_076,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-076,CAT05-wortschatz-cat05_w_076,CAT05-wortschatz-cat05_w_076,CAT05-cat05_w_076,CAT05-wortschatz-cat05_w_076,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_077,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-077,CAT05-wortschatz-cat05_w_077,CAT05-wortschatz-cat05_w_077,CAT05-cat05_w_077,CAT05-wortschatz-cat05_w_077,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_078,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-078,CAT05-wortschatz-cat05_w_078,CAT05-wortschatz-cat05_w_078,CAT05-cat05_w_078,CAT05-wortschatz-cat05_w_078,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_079,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-079,CAT05-wortschatz-cat05_w_079,CAT05-wortschatz-cat05_w_079,CAT05-cat05_w_079,CAT05-wortschatz-cat05_w_079,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_080,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-080,CAT05-wortschatz-cat05_w_080,CAT05-wortschatz-cat05_w_080,CAT05-cat05_w_080,CAT05-wortschatz-cat05_w_080,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_081,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-081,CAT05-wortschatz-cat05_w_081,CAT05-wortschatz-cat05_w_081,CAT05-cat05_w_081,CAT05-wortschatz-cat05_w_081,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_082,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-082,CAT05-wortschatz-cat05_w_082,CAT05-wortschatz-cat05_w_082,CAT05-cat05_w_082,CAT05-wortschatz-cat05_w_082,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_083,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-083,CAT05-wortschatz-cat05_w_083,CAT05-wortschatz-cat05_w_083,CAT05-cat05_w_083,CAT05-wortschatz-cat05_w_083,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_084,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-084,CAT05-wortschatz-cat05_w_084,CAT05-wortschatz-cat05_w_084,CAT05-cat05_w_084,CAT05-wortschatz-cat05_w_084,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_085,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-085,CAT05-wortschatz-cat05_w_085,CAT05-wortschatz-cat05_w_085,CAT05-cat05_w_085,CAT05-wortschatz-cat05_w_085,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_086,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-086,CAT05-wortschatz-cat05_w_086,CAT05-wortschatz-cat05_w_086,CAT05-cat05_w_086,CAT05-wortschatz-cat05_w_086,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_087,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-087,CAT05-wortschatz-cat05_w_087,CAT05-wortschatz-cat05_w_087,CAT05-cat05_w_087,CAT05-wortschatz-cat05_w_087,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_088,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-088,CAT05-wortschatz-cat05_w_088,CAT05-wortschatz-cat05_w_088,CAT05-cat05_w_088,CAT05-wortschatz-cat05_w_088,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_089,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-089,CAT05-wortschatz-cat05_w_089,CAT05-wortschatz-cat05_w_089,CAT05-cat05_w_089,CAT05-wortschatz-cat05_w_089,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_090,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-090,CAT05-wortschatz-cat05_w_090,CAT05-wortschatz-cat05_w_090,CAT05-cat05_w_090,CAT05-wortschatz-cat05_w_090,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_091,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-091,CAT05-wortschatz-cat05_w_091,CAT05-wortschatz-cat05_w_091,CAT05-cat05_w_091,CAT05-wortschatz-cat05_w_091,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_092,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-092,CAT05-wortschatz-cat05_w_092,CAT05-wortschatz-cat05_w_092,CAT05-cat05_w_092,CAT05-wortschatz-cat05_w_092,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_093,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-093,CAT05-wortschatz-cat05_w_093,CAT05-wortschatz-cat05_w_093,CAT05-cat05_w_093,CAT05-wortschatz-cat05_w_093,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_094,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-094,CAT05-wortschatz-cat05_w_094,CAT05-wortschatz-cat05_w_094,CAT05-cat05_w_094,CAT05-wortschatz-cat05_w_094,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_095,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-095,CAT05-wortschatz-cat05_w_095,CAT05-wortschatz-cat05_w_095,CAT05-cat05_w_095,CAT05-wortschatz-cat05_w_095,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_096,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-096,CAT05-wortschatz-cat05_w_096,CAT05-wortschatz-cat05_w_096,CAT05-cat05_w_096,CAT05-wortschatz-cat05_w_096,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_097,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-097,CAT05-wortschatz-cat05_w_097,CAT05-wortschatz-cat05_w_097,CAT05-cat05_w_097,CAT05-wortschatz-cat05_w_097,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_098,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-098,CAT05-wortschatz-cat05_w_098,CAT05-wortschatz-cat05_w_098,CAT05-cat05_w_098,CAT05-wortschatz-cat05_w_098,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_099,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-099,CAT05-wortschatz-cat05_w_099,CAT05-wortschatz-cat05_w_099,CAT05-cat05_w_099,CAT05-wortschatz-cat05_w_099,after_answer,auto_supported,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_100,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-100,CAT05-wortschatz-cat05_w_100,CAT05-wortschatz-cat05_w_100,CAT05-cat05_w_100,CAT05-wortschatz-cat05_w_100,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_101,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-101,CAT05-wortschatz-cat05_w_101,CAT05-wortschatz-cat05_w_101,CAT05-cat05_w_101,CAT05-wortschatz-cat05_w_101,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_102,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-102,CAT05-wortschatz-cat05_w_102,CAT05-wortschatz-cat05_w_102,CAT05-cat05_w_102,CAT05-wortschatz-cat05_w_102,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_103,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-103,CAT05-wortschatz-cat05_w_103,CAT05-wortschatz-cat05_w_103,CAT05-cat05_w_103,CAT05-wortschatz-cat05_w_103,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat05_wortschatz_cat05_w_104,content/b1-m05-first-day-contract-basics.js,b1_m05,b1_m05,b1-05,CAT05,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat05-w-104,CAT05-wortschatz-cat05_w_104,CAT05-wortschatz-cat05_w_104,CAT05-cat05_w_104,CAT05-wortschatz-cat05_w_104,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
